,mcs_dl_1,mcs_ul_1,dl_kbps_1,ul_kbps_1,mcs_dl_2,mcs_ul_2,dl_kbps_2,ul_kbps_2,mcs_dl_3,mcs_ul_3,dl_kbps_3,ul_kbps_3,mcs_dl_4,mcs_ul_4,dl_kbps_4,ul_kbps_4,cpu_1,cpu_2,cpu_3,cpu_4,explode
176,4,0,696,1000,15,9,8248,7736,24,20,24496,14112,19,17,8760,11832,0.7240136861801147,0.8864736557006836,0.995114266872406,0.9492925405502319,1
177,15,9,14112,6712,26,20,10296,16416,13,8,9912,5160,3,0,256,392,0.896086573600769,0.975829005241394,0.8307859301567078,0.6080136299133301,1
178,20,18,8760,15264,13,7,4392,1800,8,4,5736,1864,18,15,6456,9528,0.9856162071228027,0.6499192118644714,0.7541607618331909,0.8868985772132874,1
179,20,17,16416,2472,8,2,3240,1864,26,20,21384,19080,7,2,4968,32,0.7472025156021118,0.7818794250488281,1.0009715557098389,0.5947314500808716,1
180,18,14,7736,7736,20,17,5992,1800,20,18,12960,16416,18,15,632,6968,0.8495137095451355,0.6508705615997314,1.0044457912445068,0.7251987457275391,1
181,13,8,5736,1928,19,17,3624,9912,24,20,4264,17568,22,19,12960,16416,0.671850860118866,0.8446938991546631,0.965360164642334,0.9859664440155029,1
182,20,18,19080,14688,2,0,840,1256,24,20,13536,6712,19,17,17568,15264,1.0151664018630981,0.7593966126441956,0.7997728586196899,1.0115339756011963,1
183,20,17,9912,2728,25,20,27376,15264,13,7,9528,6200,18,14,5992,9144,0.7144891619682312,1.0095324516296387,0.8724418878555298,0.8737122416496277,1
184,24,20,22920,8760,24,20,26416,19080,13,8,5736,968,10,4,1096,256,0.9119009375572205,1.008291482925415,0.644885241985321,0.5372594594955444,1
185,24,20,24496,18336,15,11,7736,4968,6,1,256,1192,3,0,1256,1000,1.008291482925415,0.7935314178466797,0.7068188786506653,0.7526800632476807,1
186,2,0,1672,568,20,18,3624,2984,24,20,22920,9144,18,15,14688,14112,0.717515766620636,0.6567471027374268,0.9165620803833008,1.0000423192977905,1
187,13,7,4968,5352,4,0,2792,1128,20,18,16992,11448,18,14,632,9144,0.8131694793701172,0.7865381240844727,0.9815540909767151,0.8148359656333923,1
188,6,1,504,520,18,14,14688,1256,25,20,24496,13536,8,4,536,56,0.6196725964546204,0.7201659083366394,0.9912949204444885,0.4955240786075592,1
189,2,0,2216,616,26,20,19848,12216,22,19,18336,10296,18,15,15840,12960,0.7368994951248169,0.9628216624259949,0.9400863647460938,0.9939467310905457,1
190,26,20,18336,19080,5,0,72,1256,8,4,4968,2408,8,4,536,840,0.9999374151229858,0.7305347323417664,0.7695536613464355,0.598260760307312,1
191,26,20,22152,12576,13,8,4968,1544,20,18,9528,13536,8,4,4584,256,0.9751501083374023,0.6390512585639954,0.975848913192749,0.6071653962135315,1
192,20,17,18336,13536,6,1,5160,456,11,6,4392,5160,15,12,8760,1192,1.004969835281372,0.6832982301712036,0.8140415549278259,0.6801950931549072,1
193,8,2,3368,936,20,17,11064,8760,18,15,12960,12960,22,19,19848,5736,0.7067258358001709,0.8880921006202698,0.9898006319999695,0.8446946144104004,1
194,25,20,12960,15840,18,14,5544,9144,10,4,776,1544,25,20,22920,12960,0.9752881526947021,0.8666229844093323,0.6620122194290161,0.9809113144874573,1
195,25,20,19848,16416,7,2,2216,2152,4,0,776,1256,20,18,15264,632,0.9997479319572449,0.7715607285499573,0.7510090470314026,0.7012330293655396,1
196,10,4,7992,1992,18,15,1608,7480,26,20,9912,18336,15,9,10680,4584,0.7651037573814392,0.7376043796539307,0.9769934415817261,0.7979229688644409,1
197,19,17,4776,904,22,19,15840,14688,13,7,3624,2088,25,20,21384,15264,0.6175305843353271,0.9875596165657043,0.6572426557540894,0.9931860566139221,1
198,22,19,16992,15264,7,2,2792,1192,24,20,13536,16416,5,0,3752,1064,1.0008872747421265,0.7231405377388,0.9803107380867004,0.7839045524597168,1
199,24,20,16416,14688,25,20,11448,5992,20,18,8760,14688,20,17,11832,10296,0.9773086905479431,0.7729175090789795,0.9856162071228027,0.940216600894928,1
200,11,6,5992,3880,18,15,15840,11064,15,11,13536,7224,10,4,296,1800,0.7985801100730896,0.9815291166305542,0.9311738014221191,0.6660420894622803,1
201,22,19,12960,4008,3,0,2728,1288,15,12,4008,2024,20,17,9528,13536,0.7532376050949097,0.7994056940078735,0.6417723298072815,0.9786657094955444,1
202,20,18,15264,12216,15,9,2600,4392,11,6,8504,1672,3,0,904,16,0.9837853908538818,0.7015341520309448,0.7151588201522827,0.5189666748046875,1
203,18,14,7736,488,24,20,22920,16416,8,4,2344,1480,11,6,4264,4136,0.6497170329093933,1.0029065608978271,0.6861172318458557,0.7757003307342529,1
204,13,8,2984,5992,20,17,11064,15264,6,1,3112,224,13,7,6200,4968,0.7928524613380432,0.9948924779891968,0.6154085993766785,0.810587465763092,1
205,26,20,13536,13536,19,17,18336,12216,22,19,5160,13536,19,17,12576,6712,0.9507346153259277,0.9977030754089355,0.9191442728042603,0.8211837410926819,1
206,4,0,3368,680,24,20,5352,8248,5,0,2792,1192,20,17,15264,13536,0.7460606694221497,0.7629073858261108,0.7842566967010498,0.9940244555473328,1
207,25,20,28336,17568,2,0,2088,648,5,0,3112,600,26,20,14688,5544,1.0172561407089233,0.7421570420265198,0.7354370951652527,0.7961100935935974,1
208,26,20,29296,13536,8,2,2536,1192,6,1,5160,520,18,14,2984,4584,1.0000056028366089,0.7182613015174866,0.7011085748672485,0.68133944272995,1
209,8,4,4968,2344,22,19,20616,12960,20,17,9144,1800,20,18,10680,7480,0.7671403288841248,0.9901933670043945,0.6821148991584778,0.8281241655349731,1
210,15,11,7224,4968,18,15,6456,11832,22,19,12576,15840,3,0,328,1256,0.7933235764503479,0.9378900527954102,0.9806950688362122,0.7390245795249939,1
211,15,10,9144,5736,15,9,11064,1096,7,2,328,328,26,20,20616,19848,0.8385292887687683,0.695810079574585,0.5416779518127441,1.0015615224838257,1
212,26,20,20616,17568,19,17,14688,15264,19,17,1064,6456,15,10,4264,7992,1.001120686531067,1.0054466724395752,0.6986588835716248,0.8665216565132141,1
213,13,7,9912,5992,25,20,16416,5544,20,18,17568,11448,6,1,2280,1800,0.8711910247802734,0.8043448328971863,0.9852193593978882,0.7757999897003174,1
214,19,17,17568,12216,26,20,6712,12576,15,12,4008,4264,25,20,16416,1992,0.992885410785675,0.8852018713951111,0.7055749297142029,0.7314297556877136,1
215,18,15,5992,7992,20,18,12960,14112,11,6,2792,1736,11,6,2984,4584,0.8220889568328857,0.9918515682220459,0.647050678730011,0.7862172722816467,1
216,22,19,10296,17568,4,0,1288,600,3,0,2856,776,13,8,680,2536,0.977466344833374,0.7005251049995422,0.7533055543899536,0.6305199861526489,1
217,19,17,11064,1544,11,6,4392,256,25,20,27376,17568,8,4,2216,3112,0.6968844532966614,0.6030613780021667,1.0152734518051147,0.7643408179283142,1
218,8,4,4264,632,15,9,552,2856,18,15,13536,12960,15,9,14112,7992,0.640895426273346,0.6354486346244812,0.9900168776512146,0.9272223711013794,1
219,22,19,15264,14112,3,0,504,648,5,0,3624,1352,13,7,208,472,0.9789737462997437,0.6926984786987305,0.7968295216560364,0.5261229872703552,1
220,15,9,1128,3624,26,20,13536,19848,8,2,1672,1320,13,8,2984,1256,0.659858763217926,0.9822443127632141,0.7192102670669556,0.5978704690933228,1
221,11,6,7992,4136,7,2,2536,776,15,12,7224,7480,24,20,25456,15264,0.8211269974708557,0.6782152652740479,0.8856555819511414,1.0023174285888672,1
222,25,20,22152,1992,7,2,1800,616,25,20,16992,16416,20,17,6200,15264,0.7611697912216187,0.6349981427192688,0.9947634935379028,0.9721990823745728,1
223,25,20,27376,11448,4,0,1608,808,20,18,9528,13536,3,0,1224,256,0.9788838028907776,0.7335576415061951,0.975848913192749,0.600034773349762,1
224,6,1,1032,1544,20,17,9528,14112,22,19,12960,16416,4,0,1128,568,0.7394403219223022,0.9824566841125488,0.9859664440155029,0.6877837181091309,1
225,15,12,11448,2216,22,19,7992,16416,15,10,5992,7224,20,18,8760,7992,0.7228350639343262,0.9714553952217102,0.8676835894584656,0.8262075185775757,1
226,8,2,1544,1992,18,15,8504,840,25,20,9144,12576,22,19,14688,16992,0.7520805597305298,0.6765918135643005,0.9103933572769165,0.9887480139732361,1
227,25,20,14112,19080,6,1,2600,456,15,10,9912,1416,25,20,11064,3112,0.9832360148429871,0.6455931663513184,0.691311240196228,0.7221215963363647,1
228,13,8,7736,2984,25,20,24496,12960,19,17,336,6200,6,1,256,1224,0.7256100177764893,0.986587643623352,0.691078245639801,0.7181966304779053,1
229,7,2,840,472,26,20,15840,16416,20,18,10296,9912,7,2,5992,872,0.5698012113571167,0.9825324416160583,0.9038540124893188,0.723871648311615,1
230,8,4,2216,1992,8,2,1384,1800,15,9,11448,1096,26,20,30576,15840,0.7127149105072021,0.7344614863395691,0.6955012083053589,1.0116264820098877,1
231,10,4,7224,3368,11,6,1544,2600,6,1,1992,376,25,20,15264,18336,0.8306466341018677,0.6801454424858093,0.6229032874107361,0.9842740893363953,1
232,19,17,13536,15264,2,0,208,288,5,0,4136,376,11,6,5736,3368,1.0029597282409668,0.5761396288871765,0.6934595704078674,0.7816026210784912,1
233,3,0,1384,1000,18,15,11832,13536,5,0,2536,648,26,20,15264,4776,0.7565058469772339,0.9905521869659424,0.7303805351257324,0.7883474826812744,1
234,25,20,12576,7480,6,1,1480,968,26,20,25456,17568,18,14,328,6968,0.8077446222305298,0.7118142247200012,1.0085455179214478,0.7341644167900085,1
235,20,18,11832,14112,6,1,4264,936,25,20,25456,11832,8,2,6200,1160,0.9861500263214111,0.7481793761253357,0.9778653383255005,0.753290057182312,1
236,20,17,7480,4968,24,20,5992,16416,25,20,26416,12576,18,14,12216,6456,0.7359041571617126,0.9625695943832397,0.985352098941803,0.8312103748321533,1
237,15,9,12216,2024,15,12,7224,3240,26,20,25456,10680,26,20,24496,12216,0.724138617515564,0.7182319760322571,0.9582746624946594,0.9798547625541687,1
238,20,17,6200,8504,2,0,2088,120,15,11,12576,2984,25,20,28336,16416,0.8316267728805542,0.5966652631759644,0.7533430457115173,1.0172561407089233,1
239,24,20,22920,19080,6,1,2600,328,20,17,14688,14688,15,12,7992,6968,1.0034483671188354,0.6198937892913818,1.0054466724395752,0.8797370791435242,1
240,22,19,6456,13536,20,17,12576,12960,15,9,12576,7992,18,14,13536,11448,0.929092526435852,0.9792280793190002,0.9228824377059937,0.9801055788993835,1
241,15,12,8760,776,4,0,1800,1256,20,17,5160,10680,20,18,19080,11064,0.6788564920425415,0.7771371006965637,0.8819975256919861,0.9858253002166748,1
242,5,0,3496,1032,22,19,15840,13536,26,20,1800,16416,11,6,7480,2984,0.7812332510948181,0.9715049266815186,0.9281944632530212,0.7778117656707764,1
243,22,19,22920,336,11,6,4264,3496,24,20,3240,9528,25,20,24496,12960,0.7279400825500488,0.7560817003250122,0.766620934009552,0.986587643623352,1
244,15,12,4584,5544,26,20,14688,18336,8,2,1256,2216,18,14,7224,2024,0.7848453521728516,0.9834386110305786,0.7431898713111877,0.6838217973709106,1
245,22,19,22920,13536,15,10,11832,616,11,6,144,4584,3,0,2408,936,0.9956533908843994,0.6822561621665955,0.7539091110229492,0.7663748860359192,1
246,11,6,1224,1992,22,19,19848,14112,20,17,14112,9528,20,17,2792,8760,0.6444510817527771,0.9974683523178101,0.9329336881637573,0.7809492945671082,1
247,24,20,9144,16416,10,4,2216,2600,25,20,25456,18336,13,7,10296,328,0.9727486968040466,0.7371775507926941,1.008986473083496,0.6460538506507874,1
248,2,0,1000,600,15,9,12216,776,6,1,1992,488,25,20,16992,15264,0.7018359899520874,0.6952091455459595,0.64799964427948,0.9874569177627563,1
249,10,4,6712,3496,20,18,13536,7736,24,20,10296,9144,25,20,12576,19080,0.836872398853302,0.8769322037696838,0.8309680223464966,0.9833973050117493,1
250,15,11,1128,680,15,9,12216,3112,8,4,3880,2344,26,20,24496,12576,0.5629333853721619,0.7483838796615601,0.748213529586792,0.985352098941803,1
251,22,19,22152,18336,5,0,1736,616,20,17,1160,14688,15,9,840,3752,1.0078208446502686,0.7054038047790527,0.9121290445327759,0.6631055474281311,1
252,20,18,16416,5160,19,17,15840,11064,10,4,7480,2664,15,12,1736,3240,0.8194372057914734,0.9757189154624939,0.7899744510650635,0.6588883399963379,1
253,6,1,5160,1736,20,18,6712,6200,25,20,26416,12216,18,15,7736,11064,0.8113883137702942,0.74521404504776,0.9798547625541687,0.9321125745773315,1
254,13,7,6712,5992,13,8,3240,680,25,20,19848,18336,2,0,472,32,0.8414246439933777,0.5797466039657593,1.0007306337356567,0.5090739727020264,1
255,24,20,2152,3624,20,17,16992,14112,13,7,7736,3112,18,15,6712,5736,0.6449345350265503,1.0025025606155396,0.73823082447052,0.748354971408844,1
256,2,0,72,840,20,17,16416,12216,26,20,29296,19848,15,9,7480,3496,0.700474202632904,0.9879224896430969,1.0176970958709717,0.725979208946228,1
257,20,17,19080,12576,18,15,4968,5736,18,14,10296,9912,10,4,4584,1416,1.0012362003326416,0.7280590534210205,0.9241226315498352,0.7211402058601379,1
258,25,20,19848,14112,20,17,376,5544,15,10,5992,3496,3,0,2856,424,0.9849465489387512,0.6651540994644165,0.7143697142601013,0.7022265195846558,1
259,19,17,6456,600,8,2,4584,1992,22,19,2344,15840,20,17,11064,13536,0.6424335837364197,0.8007996082305908,0.9162569642066956,0.9809579849243164,1
260,8,4,4584,56,20,17,17568,13536,13,7,440,2664,15,10,8248,7224,0.5815559029579163,1.0001521110534668,0.6400274634361267,0.8956004977226257,1
261,15,9,1128,6712,24,20,11448,19080,22,19,16992,8760,25,20,4008,18336,0.7876344323158264,0.9833059906959534,0.8886405229568481,0.9700854420661926,1
262,24,20,16992,19848,24,20,3752,1992,3,0,872,840,25,20,22152,14112,0.995747983455658,0.6168526411056519,0.7228596210479736,0.985691249370575,1
263,3,0,968,1096,24,20,4264,16416,20,18,19848,11448,13,8,208,680,0.7519255876541138,0.9541715979576111,0.990714967250824,0.5474206209182739,1
264,10,4,6712,2792,22,19,8760,15264,26,20,29296,16416,5,0,4392,392,0.7966489195823669,0.9634422659873962,1.0172561407089233,0.6934595704078674,1
265,20,18,3112,15264,11,6,5992,4264,8,4,6200,3240,24,20,10296,17568,0.936851441860199,0.8092650771141052,0.8292643427848816,0.976058840751648,1
266,13,7,10680,3368,2,0,296,328,20,17,9912,4264,24,20,15264,19080,0.7666679620742798,0.5877686738967896,0.7491044402122498,0.9835790991783142,1
267,3,0,176,1096,18,15,7992,10680,24,20,9144,9528,25,20,26416,12216,0.7290896773338318,0.9281666874885559,0.839918315410614,0.9798547625541687,1
268,8,4,1384,2344,13,8,680,3112,26,20,25456,16416,15,11,6200,3112,0.7059955596923828,0.6503056883811951,1.0085455179214478,0.6990086436271667,1
269,18,15,11832,3496,8,2,392,968,20,17,18336,9144,19,17,9912,14688,0.7548013925552368,0.6584880948066711,0.9371175765991211,0.9909150004386902,1
270,20,18,6712,13536,25,20,27376,14112,19,17,6200,7992,4,0,3240,968,0.9599320292472839,1.002328872680664,0.8080832362174988,0.7734793424606323,1
271,26,20,19848,19080,15,10,4584,5160,15,11,12216,8504,15,12,6200,584,1.0007306337356567,0.7688502073287964,0.9578416347503662,0.6422401070594788,1
272,18,15,10296,3752,18,15,7992,2280,18,15,13536,11832,19,17,7480,14688,0.7466439604759216,0.6912986040115356,0.9838948249816895,0.9812179207801819,1
273,19,17,11832,9528,25,20,16416,16416,20,17,8760,10296,19,17,4008,4008,0.920272946357727,0.9848896265029907,0.9038447141647339,0.6709665060043335,1
274,15,12,5992,6456,20,18,5160,11832,15,10,7480,2344,24,20,14688,17568,0.8416802287101746,0.9071516990661621,0.6926764845848083,0.9827436208724976,1
275,15,10,12216,4776,3,0,440,88,8,4,6200,3240,26,20,25456,11448,0.8249343037605286,0.5167698860168457,0.8292643427848816,0.9710091352462769,1
276,20,18,2792,12960,26,20,3624,17568,13,7,9144,5352,18,14,15264,9144,0.9085384011268616,0.966126561164856,0.8459105491638184,0.9372268915176392,1
277,11,6,872,4136,26,20,18336,19848,20,18,1992,9912,24,20,3240,19848,0.7417889833450317,0.9999374151229858,0.8013622760772705,0.9597594141960144,1
278,11,6,3880,1736,18,14,8760,7480,22,19,3752,12576,19,17,15264,15264,0.6623203158378601,0.8325172066688538,0.8659586310386658,1.0064187049865723,1
279,10,4,4392,3112,13,8,4776,6456,22,19,19848,14688,4,0,1000,1032,0.7962316870689392,0.8247031569480896,1.0042134523391724,0.7341845631599426,1
280,24,20,26416,12576,15,11,14112,5160,13,7,2728,3752,8,2,680,1928,0.9848654270172119,0.842194676399231,0.7051697373390198,0.7364819049835205,1
281,15,11,7480,1384,18,15,15840,12576,24,20,13536,11448,24,20,2664,9528,0.6690345406532288,0.9927112460136414,0.9160636067390442,0.762093186378479,1
282,15,11,8760,7992,22,19,9144,17568,18,14,9528,4136,8,2,808,872,0.9058021306991577,0.9742637872695923,0.752576470375061,0.6507433652877808,1
283,25,20,24496,17568,4,0,3112,776,5,0,2472,224,3,0,256,1384,1.0085455179214478,0.7524259686470032,0.6202601194381714,0.7360231280326843,1
284,18,15,10296,1128,4,0,2152,488,15,9,10296,7480,25,20,11448,17568,0.6872162818908691,0.7071756720542908,0.9044744968414307,0.9834358096122742,1
285,15,12,8248,7736,25,20,27376,17568,6,1,392,328,8,2,1096,872,0.9022390842437744,1.0152734518051147,0.5659300088882446,0.6526672840118408,1
286,22,19,6968,9144,3,0,40,776,15,11,7992,5992,25,20,28336,15264,0.8166956901550293,0.6921006441116333,0.8441470265388489,1.0115150213241577,1
287,13,7,680,4584,20,17,16992,9144,18,15,12216,10296,24,20,18336,18336,0.7311363220214844,0.9326962828636169,0.9559321999549866,0.9992424249649048,1
288,7,2,1320,1320,18,15,10296,8760,26,20,29296,16992,18,15,3880,11064,0.7110202312469482,0.8982560038566589,1.0172561407089233,0.8820875287055969,1
289,4,0,1000,1320,15,11,9144,1224,7,2,584,1288,20,17,15264,11448,0.753508448600769,0.6805113554000854,0.702422022819519,0.977636456489563,1
290,15,11,1128,2664,5,0,3240,1320,24,20,12576,17568,24,20,20616,10680,0.6367141604423523,0.7930443286895752,0.9827023148536682,0.9368242025375366,1
291,13,7,7992,5736,18,14,14112,5992,13,7,7480,3624,24,20,16416,19080,0.8523364663124084,0.84510338306427,0.7575743198394775,0.9858741164207458,1
292,4,0,3112,224,18,15,12960,12576,20,17,3112,4008,26,20,12216,12576,0.640906572341919,0.9885651469230652,0.6644731163978577,0.92957603931427,1
293,3,0,1320,616,15,12,4968,776,26,20,17568,19080,15,10,14112,5736,0.7093198895454407,0.6223422884941101,0.9969748258590698,0.8686591982841492,1
294,15,12,12216,9144,15,12,840,9912,8,2,3112,296,13,7,2728,4392,0.9731376767158508,0.8635810017585754,0.6024503707885742,0.734376072883606,1
295,25,20,23688,15840,18,14,4264,10680,2,0,744,120,7,2,4392,776,0.9993624091148376,0.8901299834251404,0.5447804927825928,0.7079251408576965,1
296,25,20,16992,5992,15,10,11832,6200,25,20,12576,19080,3,0,1544,224,0.8259999752044678,0.882063090801239,0.9833973050117493,0.6050426363945007,1
297,26,20,20616,17568,26,20,22920,14112,13,7,208,1928,15,12,256,2600,1.001120686531067,0.9899246096611023,0.6013854742050171,0.6249756217002869,1
298,15,12,1736,5544,8,4,3496,208,25,20,16416,17568,20,17,11064,12216,0.7466749548912048,0.5828424692153931,0.9861282110214233,0.9681918025016785,1
299,24,20,21384,18336,13,7,7736,1928,15,10,2280,2024,4,0,3240,328,1.0002765655517578,0.6946674585342407,0.6192154884338379,0.6687971353530884,1
300,20,18,17568,12576,15,12,11064,1192,6,1,4968,904,13,7,1608,2984,0.9958290457725525,0.7012504935264587,0.7471309900283813,0.6684767007827759,1
301,13,7,6712,4008,22,19,11448,1800,15,10,4008,7480,26,20,28336,18336,0.7619109153747559,0.6937578320503235,0.8507380485534668,1.0176970958709717,1
302,20,17,14112,7736,10,4,4968,840,4,0,3240,1256,24,20,16992,18336,0.8783988356590271,0.6714174747467041,0.797343373298645,0.995747983455658,1
303,8,2,1096,144,18,15,11448,14112,8,2,2664,968,18,14,5160,9528,0.5278629064559937,0.9937810301780701,0.7059680819511414,0.8746745586395264,1
304,15,12,2600,3240,20,18,9912,15264,15,10,5736,6712,7,2,5352,2088,0.6713621020317078,0.9892407059669495,0.844717264175415,0.8148452639579773,1
305,7,2,3880,648,24,20,6456,3112,8,4,392,3112,24,20,19848,16416,0.6889300346374512,0.6770058870315552,0.7319175601005554,0.9994938373565674,1
306,25,20,27376,2792,3,0,904,616,26,20,23688,19080,25,20,6200,10680,0.7891585230827332,0.6957495212554932,1.0054329633712769,0.8421692848205566,1
307,25,20,11448,16416,11,6,8504,5160,20,18,7480,4264,20,18,3112,4968,0.9821972250938416,0.853161096572876,0.7210935354232788,0.6846950650215149,1
308,18,15,2280,10296,5,0,2216,16,2,0,472,504,24,20,21384,18336,0.8529182076454163,0.5505749583244324,0.6605575680732727,1.0002765655517578,1
309,5,0,3496,1032,18,15,1288,1992,25,20,22920,1544,25,20,24496,18336,0.7812332510948181,0.5981383919715881,0.7477715015411377,1.008986473083496,1
310,13,7,4968,840,18,15,6712,12216,19,17,17568,12960,8,2,2984,1608,0.6257578134536743,0.9498897194862366,0.9966147541999817,0.7585827708244324,1
